CAGE	EndT	Nature	StartT	Value
12	1337626583	water	1337626561	0.04
12	1337628840	food_fat	1337626807	3.58
12	1337627157	water	1337627135	0.06
12	1337627489	water	1337627447	0.02
12	1337627973	water	1337627884	0.22
12	1337628037	water	1337627990	0.02
12	1337628845	food_fat	1337628753	0.140000000000001
12	1337629300	food_fat	1337629272	0.0399999999999991
12	1337630219	food_fat	1337629644	0.159999999999998
12	1337629708	food_fat	1337629645	0.199999999999999
12	1337629736	water	1337629696	0.08
12	1337629830	water	1337629698	0.0599999999999999
12	1337629935	water	1337629916	0.02
12	1337630152	water	1337630098	0.04
12	1337630580	water	1337630557	0.04
12	1337630608	food_fat	1337630588	0.0200000000000014
12	1337630671	water	1337630657	0.02
12	1337631790	food_fat	1337631767	0.0399999999999991
12	1337632020	food_fat	1337632002	0.0200000000000014
12	1337632394	food_fat	1337632371	0.0200000000000014
12	1337633177	water	1337633162	0.02
12	1337633439	food_fat	1337633397	0.0399999999999991
12	1337633434	water	1337633418	0.04
12	1337633684	food_fat	1337633660	0.0200000000000014
12	1337633873	food_fat	1337633856	0.0599999999999987
12	1337633990	food_fat	1337633952	0.0200000000000014
12	1337634645	food_fat	1337634362	0.18
12	1337634584	food_fat	1337634478	0.0800000000000001
12	1337634959	food_fat	1337634928	0.0600000000000005
12	1337635514	food_fat	1337635447	0.0600000000000005
12	1337635487	water	1337635459	0.0599999999999999
12	1337636238	food_fat	1337636196	0.0600000000000005
12	1337636220	food_fat	1337636198	0.0400000000000009
12	1337636531	water	1337636392	0.34
12	1337636495	food_fat	1337636481	0.0399999999999991
12	1337636950	food_fat	1337636718	0.100000000000001
12	1337637824	food_fat	1337637066	0.24
12	1337637609	water	1337637590	0.02
12	1337637838	water	1337637810	0.1
12	1337638804	food_fat	1337638206	0.140000000000001
12	1337638616	food_fat	1337638207	0.219999999999999
12	1337638257	water	1337638210	0.0600000000000001
12	1337638640	water	1337638538	0.14
12	1337638997	food_fat	1337638827	0.100000000000001
12	1337639476	water	1337638830	0.24
12	1337639650	food_fat	1337639602	0.140000000000001
12	1337640110	food_fat	1337639771	0.26
12	1337640174	water	1337639810	0.18
12	1337640175	food_fat	1337640071	0.0800000000000001
12	1337640174	water	1337640085	0.0399999999999998
12	1337640442	water	1337640356	0.0799999999999998
12	1337640651	food_fat	1337640518	0.26
12	1337640590	water	1337640565	0.0600000000000001
12	1337640650	food_fat	1337640627	0.16
12	1337641012	food_fat	1337640960	0.0600000000000005
12	1337641074	water	1337641065	0.02
12	1337642046	water	1337642033	0.0399999999999998
12	1337642106	food_fat	1337642098	0.0400000000000009
12	1337642389	food_fat	1337642377	0.0399999999999991
12	1337642742	food_fat	1337642703	0.0600000000000005
12	1337642743	food_fat	1337642704	0.0600000000000005
12	1337643774	water	1337643401	0.52
12	1337643697	food_fat	1337643640	0.120000000000001
12	1337643696	food_fat	1337643643	0.119999999999999
12	1337643800	water	1337643784	0.02
12	1337644145	food_fat	1337644011	0.100000000000001
12	1337644459	water	1337644037	0.26
12	1337644067	water	1337644039	0.04
12	1337644656	water	1337644638	0.02
12	1337645086	water	1337645066	0.0600000000000001
12	1337645238	water	1337645104	0.16
12	1337646086	food_fat	1337645576	0.120000000000001
12	1337645650	water	1337645632	0.0600000000000001
12	1337645984	water	1337645896	0.04
12	1337646136	food_fat	1337646103	0.0400000000000009
12	1337646538	food_fat	1337646288	0.359999999999999
12	1337647177	food_fat	1337646524	0.119999999999999
12	1337646728	water	1337646634	0.14
12	1337647689	water	1337647662	0.02
12	1337647864	water	1337647820	0.1
12	1337648387	food_fat	1337648369	0.0200000000000014
12	1337648821	food_fat	1337648808	0.0599999999999987
12	1337648937	water	1337648925	0.04
12	1337649700	water	1337649635	0.1
12	1337649695	food_fat	1337649643	0.0399999999999991
12	1337650121	food_fat	1337650095	0.0600000000000005
12	1337651071	water	1337650937	0.22
12	1337651250	food_fat	1337651011	0.16
12	1337651215	food_fat	1337651202	0.0400000000000009
12	1337651334	water	1337651324	0.04
12	1337651828	water	1337651784	0.22
12	1337652234	food_fat	1337652212	0.0600000000000005
12	1337652319	water	1337652304	0.04
12	1337652430	food_fat	1337652355	0.24
12	1337652418	food_fat	1337652382	0.300000000000001
12	1337652605	water	1337652589	0.0999999999999996
12	1337653063	food_fat	1337653033	0.0600000000000005
12	1337653709	water	1337653430	0.86
12	1337653489	food_fat	1337653436	0.0599999999999987
12	1337653469	food_fat	1337653438	0.0800000000000001
12	1337653822	food_fat	1337653809	0.0600000000000005
12	1337653823	food_fat	1337653810	0.0600000000000005
12	1337653981	water	1337653972	0.0600000000000001
12	1337654046	food_fat	1337654035	0.0399999999999991
12	1337654044	food_fat	1337654036	0.0399999999999991
12	1337654267	water	1337654247	0.02
12	1337654645	food_fat	1337654497	0.120000000000001
12	1337654660	water	1337654647	0.04
12	1337654924	water	1337654721	0.88
12	1337654905	food_fat	1337654787	0.0399999999999991
12	1337655113	water	1337654860	0.34
12	1337655493	food_fat	1337655277	0.18
12	1337655501	water	1337655462	0.1
12	1337655936	food_fat	1337655800	0.0800000000000018
12	1337655823	food_fat	1337655801	0.0399999999999991
12	1337656408	food_fat	1337656395	0.0400000000000009
12	1337656621	food_fat	1337656589	0.0600000000000005
12	1337656622	food_fat	1337656591	0.0399999999999991
12	1337656811	food_fat	1337656801	0.0400000000000009
12	1337656962	food_fat	1337656936	0.0400000000000009
12	1337657071	food_fat	1337656937	0.08
12	1337657433	food_fat	1337657392	0.0600000000000005
12	1337657666	food_fat	1337657652	0.0800000000000001
12	1337657948	food_fat	1337657857	0.100000000000001
12	1337658386	food_fat	1337658311	0.100000000000002
12	1337658384	food_fat	1337658366	0.119999999999999
12	1337658619	food_fat	1337658607	0.0599999999999987
12	1337658929	food_fat	1337658894	0.0999999999999996
12	1337659132	food_fat	1337659117	0.0200000000000014
12	1337660243	food_fat	1337660223	0.0600000000000005
12	1337660449	food_fat	1337660382	0.0399999999999991
12	1337660936	food_fat	1337660498	0.24
12	1337660936	food_fat	1337660588	0.24
12	1337661328	food_fat	1337661194	0.140000000000001
12	1337661229	water	1337661213	0.02
12	1337661298	water	1337661272	0.0200000000000005
12	1337661741	food_fat	1337661479	0.440000000000002
12	1337661587	food_fat	1337661486	0.18
12	1337661615	water	1337661571	0.18
12	1337661693	water	1337661677	0.0999999999999996
12	1337661837	food_fat	1337661820	0.0399999999999991
12	1337663894	food_fat	1337663398	0.4
12	1337663527	food_fat	1337663421	0.100000000000001
12	1337663657	water	1337663436	0.22
12	1337663892	food_fat	1337663843	0.120000000000001
12	1337663909	water	1337663882	0.1
12	1337664479	food_fat	1337664016	0.0999999999999996
12	1337664472	food_fat	1337664031	0.199999999999999
12	1337664674	water	1337664188	0.26
12	1337664541	water	1337664521	0.0600000000000001
12	1337665103	water	1337665080	0.0599999999999998
12	1337665524	food_fat	1337665451	0.0399999999999991
12	1337666838	food_fat	1337665772	0.340000000000001
12	1337665816	food_fat	1337665796	0.0399999999999991
12	1337665976	water	1337665953	0.0600000000000001
12	1337666486	water	1337666169	0.44
12	1337666932	food_fat	1337666329	0.239999999999998
12	1337666763	water	1337666716	0.0600000000000001
12	1337666898	water	1337666887	0.04
12	1337666992	food_fat	1337666982	0.0200000000000014
12	1337667508	food_fat	1337667324	0.16
12	1337667426	food_fat	1337667412	0.0400000000000009
12	1337668178	food_fat	1337668031	0.0600000000000005
12	1337668273	water	1337668246	0.0200000000000005
12	1337668626	food_fat	1337668594	0.0200000000000014
12	1337669046	food_fat	1337669023	0.0800000000000001
12	1337669733	food_fat	1337669571	0.16
12	1337669632	food_fat	1337669618	0.0400000000000009
12	1337669973	food_fat	1337669961	0.0399999999999991
12	1337670092	food_fat	1337670083	0.0400000000000009
12	1337671595	food_fat	1337671140	0.220000000000001
12	1337671366	food_fat	1337671234	0.199999999999999
12	1337671327	water	1337671306	0.0799999999999998
12	1337671586	food_fat	1337671521	0.14
12	1337672637	food_fat	1337672538	0.0600000000000005
12	1337673010	food_fat	1337672856	0.100000000000001
12	1337673476	food_fat	1337673321	0.120000000000001
12	1337673881	food_fat	1337673606	0.299999999999999
12	1337674395	food_fat	1337674357	0.0800000000000001
12	1337675052	food_fat	1337674971	0.180000000000001
12	1337675802	food_fat	1337675658	0.0999999999999996
12	1337677449	food_fat	1337677360	0.08
12	1337677806	food_fat	1337677794	0.0400000000000009
12	1337678721	food_fat	1337678655	0.119999999999999
12	1337678945	food_fat	1337678853	0.0800000000000001
12	1337679069	water	1337679040	0.12
12	1337679087	water	1337679055	0.12
12	1337679144	food_fat	1337679131	0.0600000000000005
12	1337679862	food_fat	1337679849	0.0399999999999991
12	1337680876	food_fat	1337680059	0.900000000000001
12	1337680297	food_fat	1337680226	0.0799999999999983
12	1337680876	food_fat	1337680634	0.120000000000001
12	1337681171	water	1337681072	0.100000000000001
12	1337681417	water	1337681339	0.0999999999999996
12	1337681758	food_fat	1337681465	0.34
12	1337682197	food_fat	1337681468	0.220000000000001
12	1337681608	water	1337681590	0.26
12	1337681807	water	1337681797	0.04
12	1337682242	water	1337682220	0.0600000000000005
12	1337682497	food_fat	1337682480	0.0400000000000009
12	1337682680	food_fat	1337682672	0.0399999999999991
12	1337683562	food_fat	1337683539	0.0400000000000009
12	1337683580	food_fat	1337683540	0.16
12	1337683919	food_fat	1337683907	0.0399999999999991
12	1337684148	food_fat	1337684126	0.0600000000000005
12	1337684157	food_fat	1337684145	0.0399999999999991
12	1337684411	food_fat	1337684380	0.0400000000000009
12	1337684670	food_fat	1337684642	0.0600000000000005
12	1337685028	food_fat	1337684854	0.0999999999999996
12	1337685192	food_fat	1337685136	0.0399999999999991
12	1337685343	food_fat	1337685196	0.199999999999999
12	1337685524	food_fat	1337685464	0.0600000000000005
12	1337685725	food_fat	1337685679	0.200000000000001
12	1337685739	water	1337685712	0.0800000000000001
12	1337685925	food_fat	1337685865	0.0399999999999991
12	1337686609	food_fat	1337686474	0.14
12	1337687031	food_fat	1337686895	0.100000000000002
12	1337686924	food_fat	1337686914	0.0200000000000014
12	1337687274	food_fat	1337687263	0.0399999999999991
12	1337687687	food_fat	1337687600	0.0999999999999996
12	1337687664	food_fat	1337687625	0.139999999999999
12	1337688079	food_fat	1337688041	0.0400000000000009
12	1337689007	food_fat	1337688895	0.0999999999999978
12	1337689482	food_fat	1337689443	0.0600000000000005
12	1337690019	food_fat	1337689862	0.159999999999998
12	1337690681	food_fat	1337690658	0.0600000000000005
12	1337690861	food_fat	1337690849	0.0399999999999991
12	1337691005	food_fat	1337690994	0.0400000000000009
12	1337691320	food_fat	1337691307	0.0400000000000009
12	1337691650	food_fat	1337691598	0.0999999999999996
12	1337691788	food_fat	1337691774	0.0400000000000009
12	1337692278	water	1337692270	0.04
12	1337692400	food_fat	1337692378	0.0600000000000005
12	1337692468	food_fat	1337692387	0.0800000000000001
12	1337692612	food_fat	1337692602	0.0400000000000009
12	1337693044	food_fat	1337693007	0.0400000000000009
12	1337694296	food_fat	1337694268	0.0400000000000009
12	1337694669	food_fat	1337694631	0.0600000000000005
12	1337695192	food_fat	1337695060	0.0600000000000005
12	1337696023	food_fat	1337695998	0.0400000000000009
12	1337696343	food_fat	1337696310	0.140000000000001
12	1337697128	food_fat	1337696623	0.239999999999998
12	1337696789	food_fat	1337696710	0.0999999999999996
12	1337696958	food_fat	1337696946	0.0600000000000005
12	1337697256	water	1337697204	0.0599999999999996
12	1337697225	water	1337697207	0.0800000000000001
12	1337697353	food_fat	1337697324	0.0800000000000001
12	1337697488	food_fat	1337697333	0.0400000000000009
12	1337697668	food_fat	1337697619	0.219999999999999
12	1337697683	water	1337697652	0.0999999999999996
12	1337698035	food_fat	1337697812	0.140000000000001
12	1337698323	food_fat	1337698310	0.0400000000000009
12	1337698986	food_fat	1337698975	0.0400000000000009
12	1337699720	food_fat	1337699702	0.0600000000000005
12	1337700102	food_fat	1337700090	0.0200000000000014
12	1337700438	food_fat	1337700124	0.599999999999999
12	1337700404	food_fat	1337700254	0.26
12	1337700524	water	1337700335	0.040000000000001
12	1337700503	water	1337700490	0.02
12	1337700706	food_fat	1337700670	0.0399999999999991
12	1337701089	food_fat	1337701071	0.0200000000000014
12	1337701310	food_fat	1337701295	0.0200000000000014
12	1337701600	food_fat	1337701461	0.0999999999999996
12	1337701476	food_fat	1337701462	0.0599999999999987
12	1337701877	food_fat	1337701864	0.0399999999999991
12	1337701981	food_fat	1337701948	0.0600000000000005
12	1337702200	food_fat	1337702190	0.0399999999999991
12	1337702462	food_fat	1337702450	0.0399999999999991
12	1337702630	food_fat	1337702613	0.0600000000000005
12	1337702932	food_fat	1337702922	0.0600000000000005
12	1337703171	food_fat	1337703050	0.08
12	1337703510	food_fat	1337703500	0.0399999999999991
12	1337703703	food_fat	1337703691	0.0200000000000014
12	1337703849	food_fat	1337703838	0.0399999999999991
12	1337704097	food_fat	1337704070	0.0399999999999991
12	1337704271	food_fat	1337704242	0.0600000000000005
12	1337704352	food_fat	1337704303	0.0400000000000009
12	1337704638	food_fat	1337704481	0.0999999999999996
12	1337704641	food_fat	1337704623	0.0599999999999987
12	1337705067	food_fat	1337705029	0.0200000000000014
12	1337705714	food_fat	1337705701	0.0599999999999987
12	1337706529	food_fat	1337706087	0.480000000000001
12	1337706481	food_fat	1337706447	0.0200000000000014
12	1337706852	food_fat	1337706773	0.100000000000002
12	1337707319	food_fat	1337707104	0.4
12	1337707320	food_fat	1337707110	0.520000000000001
12	1337707259	water	1337707210	0.0200000000000005
12	1337707318	water	1337707216	0.34
12	1337707623	food_fat	1337707452	0.0999999999999996
12	1337707546	water	1337707474	0.0600000000000005
12	1337707848	food_fat	1337707811	0.0600000000000005
12	1337708064	food_fat	1337707812	0.18
12	1337708205	food_fat	1337708190	0.0600000000000005
12	1337709110	food_fat	1337709087	0.0400000000000009
12	1337709921	food_fat	1337709624	0.240000000000002
12	1337709680	food_fat	1337709646	0.0600000000000005
12	1337709750	water	1337709716	0.04
12	1337710008	food_fat	1337709985	0.0400000000000009
12	1337710368	food_fat	1337710104	0.220000000000001
12	1337710318	food_fat	1337710171	0.120000000000001
12	1337712190	food_fat	1337710732	1.32
12	1337711303	food_fat	1337710778	1.62
12	1337711018	water	1337710990	0.04
12	1337711166	water	1337711149	0.02
12	1337711339	water	1337711320	0.0800000000000001
12	1337711371	water	1337711321	0.04
12	1337711575	food_fat	1337711458	0.0999999999999996
12	1337711710	water	1337711533	0.82
12	1337712193	food_fat	1337711867	0.0999999999999996
12	1337711905	water	1337711880	0.0999999999999996
12	1337712977	food_fat	1337712474	0.0999999999999996
12	1337712941	food_fat	1337712481	0.16
12	1337712493	water	1337712483	0.02
12	1337712736	water	1337712713	0.1
12	1337713498	food_fat	1337713223	0.120000000000001
12	1337713498	food_fat	1337713226	0.0999999999999997
12	1337713436	water	1337713352	0.08
12	1337714099	food_fat	1337713623	0.32
12	1337714216	food_fat	1337713637	0.240000000000001
12	1337713920	water	1337713904	0.02
12	1337714000	water	1337713937	0.0399999999999996
12	1337714230	water	1337714202	0.1
12	1337714492	water	1337714477	0.02
12	1337715386	food_fat	1337714594	0.139999999999999
12	1337714619	water	1337714600	0.100000000000001
12	1337714848	water	1337714808	0.0800000000000001
12	1337715062	water	1337714985	0.100000000000001
12	1337715321	water	1337715232	0.0600000000000005
12	1337715699	food_fat	1337715516	0.24
12	1337716098	food_fat	1337715802	0.0599999999999987
12	1337715881	water	1337715862	0.04
12	1337716079	water	1337715971	0.18
12	1337716487	food_fat	1337716242	0.320000000000001
12	1337716319	water	1337716278	0.04
12	1337716514	food_fat	1337716470	0.0599999999999987
12	1337716778	food_fat	1337716695	0.220000000000001
12	1337716774	food_fat	1337716756	0.0999999999999996
12	1337717093	food_fat	1337716953	0.14
12	1337717017	food_fat	1337717004	0.0599999999999987
12	1337717236	food_fat	1337717214	0.0399999999999991
12	1337717851	food_fat	1337717261	0.359999999999999
12	1337718345	food_fat	1337717357	0.32
12	1337717768	water	1337717704	0.0600000000000005
12	1337718339	food_fat	1337718174	0.0599999999999987
12	1337718231	water	1337718197	0.04
12	1337718434	water	1337718414	0.0600000000000001
12	1337718818	water	1337718639	0.14
12	1337719635	food_fat	1337719115	0.26
12	1337719443	food_fat	1337719116	0.32
12	1337719160	water	1337719137	0.0200000000000005
12	1337719327	water	1337719286	0.78
12	1337719779	water	1337719767	0.02
12	1337719989	water	1337719964	0.140000000000001
12	1337720464	food_fat	1337720166	0.200000000000001
12	1337720687	food_fat	1337720634	0.0999999999999996
12	1337720800	food_fat	1337720776	0.0399999999999991
12	1337721250	food_fat	1337720973	0.140000000000001
12	1337721192	food_fat	1337721178	0.0200000000000014
12	1337721849	food_fat	1337721369	0.52
12	1337721852	food_fat	1337721373	0.56
12	1337721582	water	1337721562	0.0599999999999996
12	1337721591	water	1337721581	0.0200000000000005
12	1337722212	food_fat	1337722173	0.0200000000000014
12	1337722372	food_fat	1337722229	0.100000000000001
12	1337722813	food_fat	1337722360	0.360000000000001
12	1337723151	food_fat	1337722978	0.220000000000001
12	1337723145	food_fat	1337723113	0.0800000000000001
12	1337723552	food_fat	1337723365	0.119999999999999
12	1337723377	food_fat	1337723366	0.0600000000000005
12	1337723556	food_fat	1337723531	0.0399999999999991
12	1337724030	food_fat	1337723745	0.32
12	1337724026	food_fat	1337723746	0.16
12	1337724647	food_fat	1337724535	0.0999999999999996
12	1337724587	food_fat	1337724539	0.08
12	1337724771	food_fat	1337724750	0.0600000000000005
12	1337725190	food_fat	1337725093	0.32
12	1337725184	food_fat	1337725095	0.0999999999999996
12	1337725120	water	1337725106	0.02
12	1337725361	food_fat	1337725333	0.0600000000000005
12	1337726066	food_fat	1337725533	0.260000000000001
12	1337725824	food_fat	1337725544	0.299999999999999
12	1337725732	water	1337725699	0.0800000000000001
12	1337726024	water	1337726012	0.0200000000000005
12	1337726141	water	1337726103	0.1
12	1337726622	water	1337726609	0.0600000000000001
12	1337727801	food_fat	1337726810	0.18
12	1337727802	food_fat	1337726812	0.5
12	1337726981	water	1337726962	0.02
12	1337727298	water	1337727274	0.0200000000000005
12	1337727561	water	1337727509	0.1
12	1337727621	water	1337727602	0.12
12	1337728280	food_fat	1337728139	0.26
12	1337728279	food_fat	1337728197	0.140000000000001
12	1337728337	water	1337728264	0.0800000000000001
12	1337728335	water	1337728304	0.0200000000000005
12	1337728996	food_fat	1337728631	0.0600000000000005
12	1337728672	water	1337728635	0.0200000000000005
12	1337729547	food_fat	1337729148	0.199999999999999
12	1337729505	food_fat	1337729156	0.319999999999998
12	1337729881	food_fat	1337729802	0.0599999999999987
12	1337729986	food_fat	1337729852	0.120000000000001
12	1337730237	food_fat	1337730196	0.100000000000001
12	1337730413	food_fat	1337730204	0.0999999999999978
12	1337731064	food_fat	1337730932	0.0600000000000023
12	1337730964	food_fat	1337730951	0.0399999999999991
12	1337731268	food_fat	1337731256	0.0399999999999991
12	1337731776	food_fat	1337731755	0.0600000000000005
12	1337732385	food_fat	1337732186	0.18
12	1337732255	food_fat	1337732187	0.220000000000001
12	1337732910	food_fat	1337732553	0.5
12	1337732787	water	1337732770	0.0800000000000001
12	1337732897	food_fat	1337732826	0.299999999999999
12	1337733023	water	1337732966	0.0200000000000005
12	1337733244	water	1337733214	0.640000000000001
12	1337733369	water	1337733221	0.1
12	1337733572	food_fat	1337733533	0.0400000000000009
12	1337733623	food_fat	1337733612	0.0200000000000014
12	1337734109	food_fat	1337734078	0.0200000000000014
12	1337734662	food_fat	1337734553	0.120000000000001
12	1337735052	food_fat	1337735016	0.0200000000000014
12	1337735082	food_fat	1337735072	0.0399999999999991
12	1337735322	food_fat	1337735267	0.0999999999999996
12	1337735322	food_fat	1337735292	0.0999999999999996
12	1337735979	food_fat	1337735702	0.379999999999998
12	1337735974	food_fat	1337735874	0.200000000000001
12	1337737528	food_fat	1337736102	0.680000000000001
12	1337736252	food_fat	1337736214	0.0800000000000001
12	1337736858	food_fat	1337736428	0.100000000000002
12	1337736717	water	1337736636	0.0200000000000005
12	1337736934	water	1337736908	0.0799999999999996
12	1337737206	water	1337737083	0.0799999999999996
12	1337737308	food_fat	1337737132	0.0800000000000001
12	1337737441	water	1337737429	0.02
12	1337737885	water	1337737856	0.02
12	1337738164	food_fat	1337737950	0.180000000000002
12	1337738772	food_fat	1337737985	0.260000000000001
12	1337738083	water	1337738051	0.0800000000000001
12	1337739162	food_fat	1337739129	0.16
12	1337739153	food_fat	1337739139	0.0800000000000001
12	1337739288	food_fat	1337739276	0.0400000000000009
12	1337739660	food_fat	1337739645	0.0200000000000014
12	1337739662	food_fat	1337739647	0.0600000000000005
12	1337739815	food_fat	1337739795	0.0200000000000014
12	1337740711	food_fat	1337740403	0.68
12	1337740714	food_fat	1337740447	0.48
12	1337740870	food_fat	1337740856	0.0399999999999991
12	1337740963	food_fat	1337740903	0.0800000000000001
12	1337741339	food_fat	1337741199	0.24
12	1337741529	food_fat	1337741360	0.08
12	1337742033	food_fat	1337741931	0.0399999999999991
12	1337741962	water	1337741942	0.62
12	1337742938	food_fat	1337742256	0.42
12	1337742368	food_fat	1337742325	0.0400000000000009
12	1337742961	food_fat	1337742640	0.299999999999999
12	1337743099	water	1337743070	0.04
12	1337743312	food_fat	1337743258	0.0600000000000005
12	1337743295	food_fat	1337743281	0.0400000000000009
12	1337743632	food_fat	1337743551	0.08
12	1337743657	food_fat	1337743575	0.0600000000000005
12	1337744204	food_fat	1337744181	0.0600000000000005
12	1337744206	food_fat	1337744191	0.0399999999999991
12	1337744766	food_fat	1337744396	0.82
12	1337744767	food_fat	1337744443	1
12	1337745011	food_fat	1337744983	0.0599999999999987
12	1337745443	food_fat	1337745310	0.379999999999999
12	1337745690	food_fat	1337745397	0.200000000000001
12	1337745686	food_fat	1337745601	0.0200000000000014
12	1337745668	water	1337745655	0.0599999999999996
12	1337745846	water	1337745829	0.04
12	1337746191	food_fat	1337745975	0.359999999999999
12	1337746213	food_fat	1337745976	0.200000000000001
12	1337746577	food_fat	1337746419	0.0800000000000001
12	1337746466	food_fat	1337746429	0.0600000000000005
12	1337746548	water	1337746533	0.04
12	1337747436	food_fat	1337746767	0.48
12	1337747116	food_fat	1337746887	0.200000000000001
12	1337747461	food_fat	1337747300	0.240000000000001
12	1337747837	food_fat	1337747799	0.0399999999999991
12	1337748139	food_fat	1337748042	0.120000000000001
12	1337748137	food_fat	1337748055	0.100000000000001
12	1337748295	food_fat	1337748271	0.0999999999999996
12	1337748356	food_fat	1337748273	0.140000000000001
12	1337748595	food_fat	1337748583	0.0399999999999991
12	1337749203	food_fat	1337749012	0.42
12	1337749091	food_fat	1337749041	0.0600000000000005
12	1337749347	food_fat	1337749324	0.32
12	1337749463	water	1337749373	0.24
12	1337749845	food_fat	1337749832	0.0600000000000005
12	1337749951	water	1337749928	0.78
12	1337749975	water	1337749951	0.66
12	1337750129	water	1337750112	0.02
12	1337750490	water	1337750477	0.02
12	1337751020	food_fat	1337750526	0.139999999999999
12	1337750640	water	1337750622	0.04
12	1337751018	water	1337751003	0.04
12	1337751070	water	1337751030	0.0200000000000005
12	1337751496	food_fat	1337751262	0.479999999999999
12	1337751367	food_fat	1337751268	0.100000000000001
12	1337751307	water	1337751289	0.0600000000000005
12	1337751607	water	1337751571	0.0200000000000005
12	1337752326	food_fat	1337752013	0.459999999999999
12	1337752093	food_fat	1337752016	0.0800000000000001
12	1337752251	water	1337752212	0.04
12	1337752250	water	1337752213	0.0599999999999996
12	1337752321	food_fat	1337752295	0.140000000000001
12	1337752553	water	1337752530	0.48
12	1337752650	water	1337752627	0.04
12	1337752737	water	1337752712	0.04
12	1337754027	food_fat	1337753004	0.4
12	1337753522	food_fat	1337753012	0.0800000000000001
12	1337753142	water	1337753101	0.04
12	1337753555	water	1337753495	0.0600000000000005
12	1337753612	water	1337753600	0.04
12	1337753784	water	1337753768	0.02
12	1337753949	food_fat	1337753925	0.0399999999999991
12	1337754144	water	1337754067	0.0600000000000005
12	1337754931	food_fat	1337754917	0.0400000000000009
12	1337755092	food_fat	1337755070	0.0800000000000001
12	1337755690	water	1337755626	0.04
12	1337755874	food_fat	1337755802	0.100000000000001
12	1337756118	water	1337755820	0.0200000000000005
12	1337755929	food_fat	1337755865	0.0399999999999991
12	1337757021	food_fat	1337757011	0.0400000000000009
12	1337757346	food_fat	1337757317	0.0200000000000014
12	1337757563	food_fat	1337757550	0.0400000000000009
12	1337757764	food_fat	1337757738	0.0399999999999991
12	1337757939	food_fat	1337757927	0.0399999999999991
12	1337758130	water	1337758036	0.0200000000000005
12	1337758068	food_fat	1337758048	0.0399999999999991
12	1337758513	food_fat	1337758499	0.0400000000000009
12	1337758703	food_fat	1337758689	0.0599999999999987
12	1337758869	food_fat	1337758856	0.0800000000000001
12	1337759189	food_fat	1337759144	0.0400000000000009
12	1337759705	food_fat	1337759565	0.0800000000000019
12	1337759809	water	1337759726	0.0200000000000005
12	1337760005	food_fat	1337759918	0.0999999999999996
12	1337761380	water	1337760340	0.180000000000001
12	1337760367	water	1337760343	0.02
12	1337760436	food_fat	1337760427	0.0200000000000014
12	1337760982	food_fat	1337760873	0.0400000000000009
12	1337760975	food_fat	1337760904	0.200000000000001
12	1337761406	food_fat	1337761314	0.0999999999999996
12	1337761366	food_fat	1337761327	0.0800000000000001
12	1337761383	water	1337761369	0.02
12	1337761629	food_fat	1337761616	0.0599999999999987
12	1337762222	food_fat	1337762053	0.14
12	1337762246	water	1337762159	0.140000000000001
12	1337762242	water	1337762229	0.0800000000000001
12	1337762377	food_fat	1337762365	0.0399999999999991
12	1337762876	food_fat	1337762864	0.0399999999999991
12	1337762955	food_fat	1337762944	0.0399999999999991
12	1337763384	food_fat	1337763374	0.0400000000000009
12	1337763584	water	1337763571	0.0600000000000001
12	1337763768	food_fat	1337763743	0.0600000000000005
12	1337763757	food_fat	1337763744	0.0400000000000009
12	1337763983	food_fat	1337763968	0.0200000000000014
12	1337764107	food_fat	1337764060	0.0400000000000009
12	1337765161	food_fat	1337765150	0.0800000000000001
12	1337765611	food_fat	1337765600	0.0599999999999987
12	1337766069	water	1337766047	3.78
12	1337773080	food_fat	1337772526	1.92
12	1337773755	food_fat	1337772565	3.74
12	1337773756	food_fat	1337773205	1.44
12	1337774291	food_fat	1337773895	1.44
12	1337774285	food_fat	1337773896	0.220000000000001
12	1337774460	food_fat	1337774446	0.0200000000000005
12	1337775566	food_fat	1337774858	0.0599999999999996
12	1337775570	food_fat	1337774883	0.18
12	1337775863	food_fat	1337775848	0.04
12	1337775864	food_fat	1337775849	0.04
12	1337776646	food_fat	1337776633	0.0399999999999991
12	1337779078	food_fat	1337779065	0.04
12	1337780373	food_fat	1337780363	0.0200000000000005
12	1337780980	food_fat	1337780899	0.0600000000000005
12	1337781195	food_fat	1337781174	0.0200000000000005
12	1337781683	food_fat	1337781423	0.140000000000002
12	1337781465	food_fat	1337781424	0.04
12	1337781724	food_fat	1337781709	0.0200000000000005
12	1337782860	food_fat	1337782817	0.16
12	1337782859	food_fat	1337782819	0.24
12	1337782888	water	1337782846	0.22
12	1337783591	food_fat	1337783242	0.160000000000001
12	1337783860	food_fat	1337783825	0.04
12	1337784093	food_fat	1337783984	0.140000000000001
12	1337784751	food_fat	1337784736	0.0200000000000005
12	1337784751	food_fat	1337784738	0.04
12	1337785161	food_fat	1337785042	0.08
12	1337785917	food_fat	1337785869	0.0800000000000001
12	1337785917	food_fat	1337785899	0.0200000000000005
12	1337786333	food_fat	1337786319	0.0800000000000001
12	1337786800	food_fat	1337786651	0.12
12	1337787162	food_fat	1337787148	0.0800000000000001
12	1337787391	food_fat	1337787299	0.0200000000000005
12	1337787748	food_fat	1337787706	0.08
12	1337789178	food_fat	1337789158	0.0200000000000005
12	1337790138	food_fat	1337790122	0.0200000000000005
